IBIS ID,OPEN DATA ID,CITY,STOP NAME,
PVG88600202,171041,Apolda, Nauendorf, Stra�e
PVG88700101,171047,Oberrei�en,,
PVG88700102,171047,Oberrei�en,,
PVG88700202,171047,Oberrei�en,,
PVG88900101,171049,Pfiffelbach,,
PVG89300101,171069,Goldbach (b. Apolda),,
PVG89300103,171069,Goldbach (b. Apolda),,
PVG89300104,171069,Goldbach (b. Apolda),,
PVG89400101,171071,Niederrei�en,,
PVG89400102,171071,Niederrei�en,,
PVG89400202,171071,Niederrei�en,,
PVG89401101,171363,Niederrei�en, Sch�lerhaltestelle,
PVG89500202,171076,Pfiffelbach, Verwaltungsgemeinschaft,
PVG89600101,171077,Willerstedt,,
PVG89600102,171077,Willerstedt,,
PVG89600103,171077,Willerstedt,,
PVG89600104,171077,Willerstedt,,
PVG89600202,171077,Willerstedt,,
PVG89700101,171090,Apolda, Stadtbetriebshof,
PVG89700102,171090,Apolda, Stadtbetriebshof,
PVG89800102,171090,Apolda, Stadtbetriebshof,
PVG89900101,171101,Apolda, Bahnhof,
PVG89900102,171101,Apolda, Bahnhof,
PVG90000101,171102,Eberstedt,,
PVG90011101,151258,Erfurt, Flughafen / Airport,
PVG90040001,167063,Neudietendorf, Bahnhof,
PVG90100101,171103,Bad Sulza, Toskana-Therme,
PVG90200101,171371,Bad Sulza, Waidstra�e,
PVG90201101,171104,Bad Sulza, Regelschule,
PVG90300101,171105,Apolda, Schwimmhalle,
PVG90400101,171108,Apolda, Robert-Koch-Krankenhaus,
PVG90400102,171108,Apolda, Robert-Koch-Krankenhaus,
PVG90400202,171108,Apolda, Robert-Koch-Krankenhaus,
PVG90500101,171109,Apolda, Gewerbepark, direkt an der B 87
PVG90500102,171109,Apolda, Gewerbepark, direkt an der B 87
PVG90500202,171109,Apolda, Gewerbepark, direkt an der B 87
PVG90600101,171110,Apolda, Gewerbepark B 87, R+S
PVG90700101,171059,Umpferstedt, B 7,
PVG90700102,171059,Umpferstedt, B 7,
PVG90700202,171059,Umpferstedt, B 7,
PVG90800101,171116,Bad Sulza, diska-Markt,
PVG90800102,171116,Bad Sulza, diska-Markt,
PVG90800202,171116,Bad Sulza, diska-Markt,
PVG91100101,171119,Apolda, Gewerbepark B 87, Werkstatt
PVG91200101,171120,Apolda, Niederro�laer Stra�e,
PVG91200102,171120,Apolda, Niederro�laer Stra�e,
PVG91200202,171120,Apolda, Niederro�laer Stra�e,
PVG91300101,171131,Abzweig nach Vierzehnheiligen,,
PVG91300102,171131,Abzweig nach Vierzehnheiligen,,
PVG91300202,171131,Abzweig nach Vierzehnheiligen,,
PVG91500101,171134,Apolda, August-Berger-Stra�e,
PVG91600101,171135,Apolda, Abzweig nach Sch�ten,
PVG91600102,171135,Apolda, Abzweig nach Sch�ten,
PVG91600202,171135,Apolda, Abzweig nach Sch�ten,
PVG91700101,171136,Apolda, Albst�dter Stra�e,
PVG92000101,171139,Apolda, Bernhardstra�e,
PVG92100101,171140,Apolda, Burkhardtstra�e,
PVG92100102,171140,Apolda, Burkhardtstra�e,
PVG92100202,171140,Apolda, Burkhardtstra�e,
PVG92200101,171141,Apolda, Busbahnhof,
PVG92200102,171141,Apolda, Busbahnhof,
PVG92200103,171141,Apolda, Busbahnhof,
PVG92200104,171141,Apolda, Busbahnhof,
PVG92200105,171141,Apolda, Busbahnhof,
PVG92200106,171141,Apolda, Busbahnhof,
PVG92200107,171141,Apolda, Busbahnhof,
PVG92200108,171141,Apolda, Busbahnhof,
PVG92200109,171141,Apolda, Busbahnhof,
PVG92200110,171141,Apolda, Busbahnhof,
PVG92300101,17114200,Apolda, Karl-August-Stra�e,
PVG92400101,171143,Apolda, Carolinenheim,
PVG92400102,171143,Apolda, Carolinenheim,
PVG92400202,171143,Apolda, Carolinenheim,
PVG92500101,171144,Apolda, Compterstra�e,
PVG92500102,171144,Apolda, Compterstra�e,
PVG92500202,171144,Apolda, Compterstra�e,
PVG92600101,171145,Apolda, Darrplatz,
PVG92700101,171146,Apolda, Erfurter Stra�e,
PVG92700102,171146,Apolda, Erfurter Stra�e,
PVG92700202,171146,Apolda, Erfurter Stra�e,
PVG92800101,171148,Apolda, Freitreppe,
PVG92800102,171148,Apolda, Freitreppe,
PVG92800202,171148,Apolda, Freitreppe,
PVG92900101,171149,Apolda, Friedhof,
PVG92900102,171149,Apolda, Friedhof,
PVG93000101,171150,Apolda, Gewerbepark B 87, Ospelt
PVG93100101,171151,Apolda, Glockenhofcenter,
PVG93100102,171151,Apolda, Glockenhofcenter,
PVG93100202,171151,Apolda, Glockenhofcenter,
PVG93200101,171152,Apolda, Glockenmuseum,
PVG93200102,171152,Apolda, Glockenmuseum,
PVG93200202,171152,Apolda, Glockenmuseum,
PVG93300101,171153,Apolda, An der Goethebr�cke,
PVG93300102,171153,Apolda, An der Goethebr�cke,
PVG93300202,171153,Apolda, An der Goethebr�cke,
PVG93400101,171154,Apolda, Herressen,
PVG93400102,171154,Apolda, Herressen,
PVG93400202,171154,Apolda, Herressen,
PVG93500101,171155,Apolda, Herressener Stra�e,
PVG93500102,171155,Apolda, Herressener Stra�e,
PVG93500202,171155,Apolda, Herressener Stra�e,
PVG93600101,171156,Apolda, Jannis,
PVG93700101,171157,Apolda, Jenaer Stra�e,
PVG93700201,171157,Apolda, Jenaer Stra�e,
PVG93700202,171157,Apolda, Jenaer Stra�e,
PVG93800101,171158,Apolda, Kantplatz,
PVG93800102,171158,Apolda, Kantplatz,
PVG93800202,171158,Apolda, Kantplatz,
PVG93900101,171159,Apolda, Laborchemie,
PVG93901101,171302,Rannstedt,,
PVG93901102,171302,Rannstedt,,
PVG94000202,171160,Apolda, Lessingstra�e,
PVG94000203,171160,Apolda, Lessingstra�e,
PVG94100101,171161,Apolda, Louis-Opel-Stra�e,
PVG94100102,171161,Apolda, Louis-Opel-Stra�e,
PVG94100202,171161,Apolda, Louis-Opel-Stra�e,
PVG94200101,171162,Apolda, Marienhof,
PVG94200102,171162,Apolda, Marienhof,
PVG94200202,171162,Apolda, Marienhof,
PVG94300101,171163,Apolda, Oberndorf,
PVG94300102,171163,Apolda, Oberndorf,
PVG94300104,171163,Apolda, Oberndorf,
PVG94300202,171163,Apolda, Oberndorf,
PVG94400101,171164,Apolda, Paul-Schneider-Stra�e,
PVG94500101,171165,Apolda, Schlachthof,
PVG94500102,171165,Apolda, Schlachthof,
PVG94500202,171165,Apolda, Schlachthof,
PVG94600101,171166,Apolda, Sch�ten,
PVG94600102,171166,Apolda, Sch�ten,
PVG94600202,171166,Apolda, Sch�ten,
PVG94601001,171389,Bad Sulza, Untere Markstra�e,
PVG94700101,171167,Apolda, Stobraer Stra�e,
PVG94700102,171167,Apolda, Stobraer Stra�e,
PVG94700202,171167,Apolda, Stobraer Stra�e,
PVG94800101,171168,Apolda, Sulzbach,
PVG94800103,171168,Apolda, Sulzbach,
PVG94800104,171168,Apolda, Sulzbach,
PVG94900101,171169,Apolda, Th�ringer Hof,
PVG94900102,171169,Apolda, Th�ringer Hof,
PVG94900202,171169,Apolda, Th�ringer Hof,
PVG95000101,171170,Apolda, Utenbach, H�he
PVG95000102,171170,Apolda, Utenbach, H�he
PVG95000202,171170,Apolda, Utenbach, H�he
PVG95100101,171377,Apolda, Utenbach, Gasthof
PVG95100102,171377,Apolda, Utenbach, Gasthof
PVG95100202,171377,Apolda, Utenbach, Gasthof
PVG95100301,171400,Utenbach, Ort,
PVG95100302,171400,Utenbach, Ort,
PVG95100303,171400,Utenbach, Ort,
PVG95100304,171400,Utenbach, Ort,
PVG95100404,171390,Apolda, Utenbach Ersatzhalt,
PVG95100501,171390,Apolda, Utenbach Ersatzhalt,
PVG95100502,171390,Apolda, Utenbach Ersatzhalt,
PVG95200101,171172,Apolda, Utenbacher Stra�e,
PVG95200102,171172,Apolda, Utenbacher Stra�e,
PVG95200202,171172,Apolda, Utenbacher Stra�e,
PVG95300101,171173,Apolda, Wartburg,
PVG95300102,171173,Apolda, Wartburg,
PVG95300202,171173,Apolda, Wartburg,
PVG95400101,171174,Apolda, Weimarer Berg,
PVG95500101,171175,Wersdorf,,
PVG95500102,171175,Wersdorf,,
PVG95500202,171175,Wersdorf,,
PVG95600001,171225,Wittersroda, Abzweig,
PVG95600002,171225,Wittersroda, Abzweig,
PVG95600101,171176,Apolda, Wiener Weg,
PVG95700101,171177,Apolda, Zottelstedt,
PVG95700102,171177,Apolda, Zottelstedt,
PVG95700202,171177,Apolda, Zottelstedt,
PVG95800101,171178,Heusdorf,,
PVG95800102,171178,Heusdorf,,
PVG95800202,171178,Heusdorf,,
PVG95900101,171179,Bergsulza, Dorf,
PVG95900102,171179,Bergsulza, Dorf,
PVG95900202,171179,Bergsulza, Dorf,
PVG96000101,171180,Auerstedt,,
PVG96100101,171181,Gro�heringen, Unterdorf,
PVG96100102,171181,Gro�heringen, Unterdorf,
PVG96100202,171181,Gro�heringen, Unterdorf,
PVG96200101,171190,Bad Sulza, Bad,
PVG96200102,171190,Bad Sulza, Bad,
PVG96200202,171190,Bad Sulza, Bad,
PVG96400101,171192,Bad Sulza, Kirchstra�e,
PVG96401101,171372,Bad Sulza, Eckartsbergaer Stra�e,
PVG96500101,171193,Bergsulza,,
PVG96500102,171193,Bergsulza,,
PVG96500202,171193,Bergsulza,,
PVG96600101,171194,Sonnendorf,,
PVG96900101,171231,Eckolst�dt, Dorf,
PVG96900102,171231,Eckolst�dt, Dorf,
PVG96900202,171231,Eckolst�dt, Dorf,
PVG97000101,171232,Eckolst�dt, Darnstedter Stra�e,
PVG97000102,171232,Eckolst�dt, Darnstedter Stra�e,
PVG97000202,171232,Eckolst�dt, Darnstedter Stra�e,
PVG97100101,17123300,Flurstedt,,
PVG97100102,17123301,Flurstedt,,
PVG97100103,17123300,Flurstedt,,
PVG97100104,17123301,Flurstedt,,
PVG97100202,171233,Flurstedt,,
PVG97300101,171235,Gebstedt,,
PVG97300102,171235,Gebstedt,,
PVG97300105,171235,Gebstedt,,
PVG97300106,171235,Gebstedt,,
PVG97300202,171235,Gebstedt,,
PVG97300303,171378,Gebstedt, Sch�lerhaltestelle,
PVG97300403,171378,Gebstedt, Sch�lerhaltestelle,
PVG97400101,171236,Neustedt,,
PVG97400102,171236,Neustedt,,
PVG97400202,171236,Neustedt,,
PVG97500101,171237,Kaatschen-Weichau,,
PVG97600101,171240,Gro�romstedt,,
PVG97700101,171244,Hermstedt,,
PVG97700102,171244,Hermstedt,,
PVG97700103,171244,Hermstedt,,
PVG97700104,171244,Hermstedt,,
PVG97700202,171244,Hermstedt,,
PVG97800101,171252,Niederm�hle,,
PVG97900001,171039,Nauendorf (b. Kranichfeld),,
PVG97900002,171039,Nauendorf (b. Kranichfeld),,
PVG97900101,171256,Kleinromstedt,,
PVG97900102,171256,Kleinromstedt,,
PVG97900202,171256,Kleinromstedt,,
PVG97900501,171394,Nauendorf, Ersatzhaltestelle,
PVG97900502,171394,Nauendorf, Ersatzhaltestelle,
PVG98000101,171257,Kleinromstedt, Schule,
PVG98000102,171257,Kleinromstedt, Schule,
PVG98000202,171257,Kleinromstedt, Schule,
PVG98100101,171260,K�dderitzsch,,
PVG98100103,171260,K�dderitzsch,,
PVG98200101,171261,K�snitz,,
PVG98200102,171261,K�snitz,,
PVG98200202,171261,K�snitz,,
PVG98200303,171358,K�snitz, Sch�lerhaltestelle,
PVG98300101,171275,Mattstedt,,
PVG98300102,171275,Mattstedt,,
PVG98300202,171275,Mattstedt,,
PVG98400101,171281,M�nchengosserst�dt,,
PVG98400102,171281,M�nchengosserst�dt,,
PVG98400202,171281,M�nchengosserst�dt,,
PVG98500101,171284,Niederro�la, Dorf,
PVG98500102,171284,Niederro�la, Dorf,
PVG98500202,171284,Niederro�la, Dorf,
PVG98600101,171285,Niederro�la, Siedlung,
PVG98600102,171285,Niederro�la, Siedlung,
PVG98600202,171285,Niederro�la, Siedlung,
PVG98700101,171286,Darnstedt,,
PVG98700102,171286,Darnstedt,,
PVG98700202,171286,Darnstedt,,
PVG98800101,171287,Niedertrebra, Kindergarten,
PVG98800102,171287,Niedertrebra, Kindergarten,
PVG98800202,171287,Niedertrebra, Kindergarten,
PVG98900101,171288,Niedertrebra, Mitte,
PVG98900102,171288,Niedertrebra, Mitte,
PVG98900202,171288,Niedertrebra, Mitte,
PVG99000101,171290,Nirmsdorf,,
PVG99000102,171290,Nirmsdorf,,
PVG99000104,171290,Nirmsdorf,,
PVG99000202,171290,Nirmsdorf,,
PVG99100101,171297,Obertrebra,,
PVG99100102,171297,Obertrebra,,
PVG99100103,171297,Obertrebra,,
PVG99100104,171297,Obertrebra,,
PVG99100202,171297,Obertrebra,,
PVG99200101,171300,Pfuhlsborn,,
PVG99300101,171302,Rannstedt,,
PVG99300202,171376,Rannstedt, Abzweig nach K�dderitzsch,
PVG99300303,171302,Rannstedt,,
PVG99300404,171375,Rannstedt, Sch�lerhaltestelle,
PVG99301202,171302,Rannstedt,,
PVG99301303,171376,Rannstedt, Abzweig nach K�dderitzsch,
PVG99301404,171375,Rannstedt, Sch�lerhaltestelle,
PVG99400101,171303,Abzweig nach Reisdorf,,
PVG99400102,171303,Abzweig nach Reisdorf,,
PVG99400202,171303,Abzweig nach Reisdorf,,
PVG99500101,171304,Reisdorf,,
PVG99500102,171304,Reisdorf,,
PVG99500202,171304,Reisdorf,,
PVG99600101,171305,Poche,,
PVG99600102,171305,Poche,,
PVG99600202,171305,Poche,,
PVG99700101,171310,Lachstedt,,
PVG99800101,171311,Schmiedehausen,,
PVG99800102,171311,Schmiedehausen,,
PVG99800103,171311,Schmiedehausen,,
PVG99800104,171311,Schmiedehausen,,
PVG99800202,171311,Schmiedehausen,,
PVG99900101,171313,Stobra, Dorfplatz,
PVG99900102,171313,Stobra, Dorfplatz,
PVG99900202,171313,Stobra, Dorfplatz,
RVG100311,3010031,Abzweig Frankenau,,
RVG100312,3010031,Abzweig Frankenau,,
RVG10041,3010041,Abzweig Gauern,,
RVG100411,3010041,Abzweig Gauern,,
RVG100412,3010041,Abzweig Gauern,,
RVG100511,3010051,Abzweig Gleina,,
RVG100512,3010051,Abzweig Gleina,,
RVG100611,152128,Gera, Abzweig Gro�aga,
RVG100612,152128,Gera, Abzweig Gro�aga,
RVG100811,3010081,Abzweig Gro�bocka, B 2,
RVG100812,3010081,Abzweig Gro�bocka, B 2,
RVG101111,3010111,Abzweig Hilbersdorf,,
RVG101311,152083,Niederndorf, Kaltenborner Weg,
RVG101312,152083,Niederndorf, Kaltenborner Weg,
RVG101511,2910151,Abzweig K�ckritz,,
RVG101512,2910151,Abzweig K�ckritz,,
RVG101513,2910151,Abzweig K�ckritz,,
RVG101811,3010181,Abzweig Naulitz,,
RVG101812,3010181,Abzweig Naulitz,,
RVG102011,3010201,Abzweig Reichardtsdorf,,
RVG102012,3010201,Abzweig Reichardtsdorf,,
RVG102411,152204,Gera, Abzweig Seligenst�dt,
RVG102412,152204,Gera, Abzweig Seligenst�dt,
RVG102611,2910261,Abzweig Zossen,,
RVG102612,2910261,Abzweig Zossen,,
RVG102711,3010271,Abzweig Caasen,,
RVG102712,3010271,Abzweig Caasen,,
RVG102811,152155,Gera, Abzweig Lessen,
RVG102812,152155,Gera, Abzweig Lessen,
RVG102871,152153,Gera, Kleinaga,
RVG102872,152153,Gera, Kleinaga,
RVG103811,152150,Gera, Am Trotz,
RVG103812,152150,Gera, Am Trotz,
RVG104211,174146,Bad Klosterlausnitz, K�stritzer Stra�e,
RVG104311,3010431,Bad K�stritz, Bahnhof,
RVG104312,3010431,Bad K�stritz, Bahnhof,
RVG104411,3010441,Bad K�stritz, Chemiewerk,
RVG104412,3010441,Bad K�stritz, Chemiewerk,
RVG104511,3010451,Bad K�stritz, Grundschule,
RVG104521,176555,Bad K�stritz, Pohlitz,
RVG104611,3010461,Bad K�stritz, Pappelallee,
RVG104612,3010461,Bad K�stritz, Pappelallee,
RVG104711,3010471,Bad K�stritz, Am Rosenh�gel,
RVG104712,3010471,Bad K�stritz, Am Rosenh�gel,
RVG104821,3010482,Bad K�stritz, Am Schlosspark,
RVG104911,3010491,Bad K�stritz, Heinrich-Sch�tz-Haus,
RVG105021,3010502,Bad K�stritz, Regelschule,
RVG105022,3010502,Bad K�stritz, Regelschule,
RVG105111,3010511,Bad K�stritz, Sommerleithe,
RVG105112,3010511,Bad K�stritz, Sommerleithe,
RVG105211,3010521,Bad K�stritz, Julius-Sturm-Platz,
RVG105611,3010561,Beiersdorf,,
RVG105811,3010581,Bethenhausen,,
RVG105812,3010581,Bethenhausen,,
RVG105911,3010591,Birkhausen,,
RVG106011,3010601,Birkigt,,
RVG106012,3010601,Birkigt,,
RVG106111,176068,Brahmenau, Culm,
RVG106211,3010621,Brahmenau, Abzweig Nauendorf,
RVG106212,3010621,Brahmenau, Abzweig Nauendorf,
RVG106311,3010631,Braunichswalde, Wendeschleife,
RVG106511,152132,Gera, BTZ,
RVG106512,152132,Gera, BTZ,
RVG106513,152132,Gera, BTZ,
RVG106811,3010681,Burkersdorf (b. Weida), B 175,
RVG106812,3010681,Burkersdorf (b. Weida), B 175,
RVG106911,3010691,Burkersdorf (b. Weida), Ort,
RVG106912,3010691,Burkersdorf (b. Weida), Ort,
RVG107011,3010701,Burkersdorf (b. Weida), Seniorenheim,
RVG107012,3010701,Burkersdorf (b. Weida), Seniorenheim,
RVG107211,3010721,Caaschwitz, Wartehalle B 7,
RVG107212,3010721,Caaschwitz, Wartehalle B 7,
RVG107311,3010731,Caaschwitz, Ort,
RVG107312,3010731,Caaschwitz, Ort,
RVG107331,174472,Caaschwitz, Vorstadt,
RVG107411,3010741,Caasen, Ort,
RVG107412,3010741,Caasen, Ort,
RVG107511,3010751,Chursdorf (b. Seelingst�dt), Wendestelle,
RVG107711,152145,Gera, Cretzschwitz,
RVG107712,152145,Gera, Cretzschwitz,
RVG107812,3010781,Crimla,,
RVG107911,174108,Crossen, Haltepunkt Ort,
RVG107912,174108,Crossen, Haltepunkt Ort,
RVG108011,174006,Crossen, Bahnhof,
RVG108012,174006,Crossen, Bahnhof,
RVG108111,174172,Crossen, Markt,
RVG108211,152159,Gera, Dorna,
RVG108212,152159,Gera, Dorna,
RVG108411,176556,D�rrenberg,,
RVG108412,176556,D�rrenberg,,
RVG108511,174194,Eisenberg, Busbahnhof,
RVG108512,174194,Eisenberg, Busbahnhof,
RVG108513,174194,Eisenberg, Busbahnhof,
RVG108711,174017,Eisenberg, Waldkliniken,
RVG108712,174017,Eisenberg, Waldkliniken,
RVG108811,174207,Eisenberg, Ro�platz,
RVG108911,174016,Eisenberg, Tonteich,
RVG108912,174016,Eisenberg, Tonteich,
RVG109011,174013,Eisenberg, Tiergarten,
RVG109111,174199,Eisenberg, Gro�er Br�hl,
RVG109411,3010941,Endsch�tz,,
RVG109521,174173,Crossen, Schule,
RVG109711,3010971,Forstwolfersdorf,,
RVG110011,3011001,Frie�nitz,,
RVG110111,152134,Gera, Autobahn,
RVG110112,152134,Gera, Autobahn,
RVG110411,152126,Gera, Slivener Stra�e,
RVG110412,152126,Gera, Slivener Stra�e,
RVG110511,152075,Gera, D�rrenebersdorf,
RVG110512,152075,Gera, D�rrenebersdorf,
RVG110631,152177,Gera, Flugplatz,
RVG110632,152177,Gera, Flugplatz,
RVG110811,152214,Gera, Fu�g�ngertunnel B 92,
RVG110812,152214,Gera, Fu�g�ngertunnel B 92,
RVG111051,152013,Gera, Heinrichstra�e,
RVG111052,152013,Gera, Heinrichstra�e,
RVG111211,152039,Gera, Klinikum / B 2,
RVG111212,152039,Gera, Klinikum / B 2,
RVG111311,176203,Gera, Langenberg Eisenberger Stra�e,
RVG111321,152136,Gera, Langenberger Stra�e,
RVG111322,152136,Gera, Langenberger Stra�e,
RVG111411,152135,Gera, Am Lerchenberg,
RVG111412,152135,Gera, Am Lerchenberg,
RVG111511,152212,Gera, Osterlandgymnasium,
RVG111611,152068,Gera, Friedensbr�cke,
RVG111612,152068,Gera, Friedensbr�cke,
RVG111621,152068,Gera, Friedensbr�cke,
RVG112311,152077,Gera, Milbitz,
RVG112312,152077,Gera, Milbitz,
RVG112411,152047,Gera, Ostfriedhof,
RVG112412,152047,Gera, Ostfriedhof,
RVG112511,152094,Gera, Ronneburger Stra�e,
RVG112512,152094,Gera, Ronneburger Stra�e,
RVG112611,152211,Gera-R�ppisch, B 92,
RVG112612,152211,Gera-R�ppisch, B 92,
RVG112811,152062,Gera, Scheibe,
RVG112812,152062,Gera, Scheibe,
RVG113011,152008,Gera, Stra�e des Bergmanns,
RVG113012,152008,Gera, Stra�e des Bergmanns,
RVG113111,152015,Gera, An der Spielwiese,
RVG113112,152015,Gera, An der Spielwiese,
RVG113231,152259,Gera, S�dbahnhof (Sachsenplatz),
RVG113232,152259,Gera, S�dbahnhof (Sachsenplatz),
RVG113311,3011331,Gera-Thieschitz,,
RVG113312,3011331,Gera-Thieschitz,,
RVG113313,3011331,Gera-Thieschitz,,
RVG113511,152055,Gera, Friedrich-Naumann-Platz,
RVG113512,152055,Gera, Friedrich-Naumann-Platz,
RVG113531,152005,Gera, Duale Hochschule,
RVG113532,152005,Gera, Duale Hochschule,
RVG113711,3011371,Gera-Windischenbernsdorf, Wartehalle,
RVG113712,3011371,Gera-Windischenbernsdorf, Wartehalle,
RVG114011,152115,Gera, Zw�tzen,
RVG114012,152115,Gera, Zw�tzen,
RVG114091,152230,Gera, Franz-Petrich-Stra�e,
RVG114092,152230,Gera, Franz-Petrich-Stra�e,
RVG114111,152064,Gera, Lasurstra�e,
RVG114112,152064,Gera, Lasurstra�e,
RVG114311,3011431,Gei�en, Fuchsbau,
RVG114312,3011431,Gei�en, Fuchsbau,
RVG114411,3011441,Gei�en, Kartoffellager,
RVG114412,3011441,Gei�en, Kartoffellager,
RVG114511,3011451,Gei�en, Ort,
RVG114512,3011451,Gei�en, Ort,
RVG114911,152188,Gera, Busbahnhof,
RVG114912,152188,Gera, Busbahnhof,
RVG114913,152188,Gera, Busbahnhof,
RVG114914,152188,Gera, Busbahnhof,
RVG114915,152188,Gera, Busbahnhof,
RVG114916,152188,Gera, Busbahnhof,
RVG115711,152133,Gera, Gewerbegebiet Am Vogelherd,
RVG115713,152133,Gera, Gewerbegebiet Am Vogelherd,
RVG115714,152133,Gera, Gewerbegebiet Am Vogelherd,
RVG115715,152133,Gera, Gewerbegebiet Am Vogelherd,
RVG115716,152133,Gera, Gewerbegebiet Am Vogelherd,
RVG115718,152133,Gera, Gewerbegebiet Am Vogelherd,
RVG115811,152143,Gera, Gewerbepark Rusitz,
RVG115812,152143,Gera, Gewerbepark Rusitz,
RVG116011,3011601,Gro�saara, Feuerwehr,
RVG116111,3011611,Grochwitz (b. Niederp�llnitz),,
RVG116112,3011611,Grochwitz (b. Niederp�llnitz),,
RVG116211,152129,Gera, Gro�aga,
RVG116321,3011632,Gro�bocka, Wendeschleife,
RVG116322,3011632,Gro�bocka, Wendeschleife,
RVG116411,3011641,Gro�ebersdorf, Kirche,
RVG116412,3011641,Gro�ebersdorf, Kirche,
RVG116531,3011653,Gro�ebersdorf, Wartehalle,
RVG116532,8011653,Gro�ebersdorf, Wartehalle,
RVG116711,3011671,Gro�saara,,
RVG116712,3011671,Gro�saara,,
RVG117011,3011701,Gr�na (b. Bad K�stritz), Ort,
RVG117012,3011701,Gr�na (b. Bad K�stritz), Ort,
RVG117111,3011711,Gr�na (b. Bad K�stritz), Wendeschleife,
RVG117211,276022,Gro�ebersdorf, Ersatzhaltestelle,
RVG117212,276022,Gro�ebersdorf, Ersatzhaltestelle,
RVG117311,152140,Gera, Hain,
RVG117411,3011741,Harpersdorf, Gasthof,
RVG117412,3011741,Harpersdorf, Gasthof,
RVG117511,3011751,Harpersdorf, Seniorenheim,
RVG117512,3011751,Harpersdorf, Seniorenheim,
RVG117611,152084,Harpersdorf,,
RVG117711,174242,Hartmannsdorf,,
RVG117712,174242,Hartmannsdorf,,
RVG117811,3011781,Hartmannsdorf, Gasthof �lsdorf,
RVG117812,3011781,Hartmannsdorf, Gasthof �lsdorf,
RVG117911,3011791,Hartmannsdorf, M�hle,
RVG117912,3011791,Hartmannsdorf, M�hle,
RVG118011,3011801,Hartmannsdorf, Ort,
RVG118012,3011801,Hartmannsdorf, Ort,
RVG118211,174256,Hermsdorf, Bahnhof,
RVG118311,152168,Gera, Heidecksburgstra�e,
RVG118312,152168,Gera, Heidecksburgstra�e,
RVG118313,152168,Gera, Heidecksburgstra�e,
RVG118314,152168,Gera, Heidecksburgstra�e,
RVG118315,152168,Gera, Heidecksburgstra�e,
RVG118316,152168,Gera, Heidecksburgstra�e,
RVG118511,174418,Hermsdorf, Eisenberger Stra�e,
RVG118611,3011861,Hermsdorf, Lahnsteiner Stra�e,
RVG118711,174257,Hermsdorf, Fu�weg Rasthof,
RVG118712,174257,Hermsdorf, Fu�weg Rasthof,
RVG118811,174258,Hermsdorf, GLOBUS,
RVG118911,174261,Hermsdorf, Berufsschulzentrum,
RVG118912,174261,Hermsdorf, Berufsschulzentrum,
RVG119011,174255,Hermsdorf, Alte Regensburger Stra�e,
RVG119111,174262,Hermsdorf, Schulstra�e,
RVG119211,174263,Hermsdorf, Siedlung,
RVG119212,174263,Hermsdorf, Siedlung,
RVG119311,152149,Gera, Hermsdorf,
RVG119411,152180,Gera, Hermsdorf, Ort
RVG119412,152180,Gera, Hermsdorf, Ort
RVG119511,177029,Heuckewalde,,
RVG119611,3011961,Hilbersdorf, Ort,
RVG119612,3011961,Hilbersdorf, Ort,
RVG119711,3011971,Hirschfeld,,
RVG119811,3011981,Hundhaupten, Chausseehaus,
RVG119812,3011981,Hundhaupten, Chausseehaus,
RVG119931,3011993,Hundhaupten, Ort,
RVG119932,3011993,Hundhaupten, Ort,
RVG120051,3012005,Hundhaupten, Auf dem Scheidberg,
RVG120052,3012005,Hundhaupten, Auf dem Scheidberg,
RVG120121,3012012,Hundhaupten, Wendeschleife,
RVG120122,3012012,Hundhaupten, Wendeschleife,
RVG120211,3012021,J�hrig,,
RVG120212,3012021,J�hrig,,
RVG120311,3012031,Kaltenborn, Wendeschleife,
RVG120411,1100009,Giebelroth,,
RVG120412,1100009,Giebelroth,,
RVG120751,3012075,Kleinbocka, Auf dem Scheidberg,
RVG120752,3012075,Kleinbocka, Auf dem Scheidberg,
RVG120831,3012083,Kleinbocka, Ort,
RVG121011,3012101,Kleinsaara,,
RVG121012,3012101,Kleinsaara,,
RVG121211,3012121,K�ckritz,,
RVG121212,3012121,K�ckritz,,
RVG121311,3012131,K�ckritz, Am Rotacker,
RVG121312,3012131,K�ckritz, Am Rotacker,
RVG121411,3012141,K�feln,,
RVG121412,3012141,K�feln,,
RVG121511,3012151,K�nigswalde, Waldsiedlung,
RVG121611,3012161,Kraftsdorf, Feuerwehr,
RVG121612,3012161,Kraftsdorf, Feuerwehr,
RVG121711,3012171,Kraftsdorf, Sportplatz,
RVG121712,3012171,Kraftsdorf, Sportplatz,
RVG121811,3012181,Kraftsdorf, Abzweig Reichenbach,
RVG121812,3012181,Kraftsdorf, Abzweig Reichenbach,
RVG122011,174212,Kursdorf,,
RVG122012,174212,Kursdorf,,
RVG122111,3012211,Langenbernsdorf, Niederdorf,
RVG122211,3012221,Langenbernsdorf, Schule,
RVG122311,152229,Gera, Langenberg Markt,
RVG122312,152229,Gera, Langenberg Markt,
RVG122411,152181,Gera, Mitschurinstra�e,
RVG122412,152181,Gera, Mitschurinstra�e,
RVG122711,3012271,Langenhessen, Abzweig Gera,
RVG122811,3012281,Langenhessen, Schmiede,
RVG122911,152148,Gera, Lauenhain,
RVG122912,152148,Gera, Lauenhain,
RVG123011,3012301,Lederhose, Abzweig Hopfenberg,
RVG123012,3012301,Lederhose, Abzweig Hopfenberg,
